id,documento_id,documento_relacionado_id,indicador,estado,fecha_creacion,usuario_creacion
2879,16735,16774,1,1,"2018-09-11 19:13:15",8
2880,16793,16792,1,1,"2018-09-11 21:18:26",8
2881,16795,16794,1,1,"2018-09-11 21:22:06",8
2882,16797,16798,1,1,"2018-09-11 21:36:20",8
2883,16742,16804,1,1,"2018-09-12 12:25:39",10
2884,16806,16805,1,1,"2018-09-12 12:27:53",10
2885,16707,16811,1,1,"2018-09-12 15:26:39",10
2886,16813,16812,1,1,"2018-09-12 15:28:37",10
2887,16832,16833,1,1,"2018-09-12 18:14:05",10
2888,16710,16838,1,1,"2018-09-12 18:55:07",22
2889,16848,16849,1,1,"2018-09-12 21:38:13",22
2890,16750,16859,1,1,"2018-09-13 15:52:21",10
2891,16861,16860,1,1,"2018-09-13 15:59:47",10
2892,16865,16864,1,1,"2018-09-13 16:40:03",10
2893,16813,16870,1,1,"2018-09-13 17:53:02",10
2894,16875,16876,1,1,"2018-09-13 18:09:38",10
2895,16806,16883,1,1,"2018-09-13 19:11:13",8
2896,16889,16888,1,1,"2018-09-13 21:15:35",8
2897,16892,16891,1,1,"2018-09-13 21:22:33",8
2898,16895,16896,1,1,"2018-09-13 21:44:19",8
2899,16901,16900,1,1,"2018-09-14 15:35:53",10
2900,16913,16912,1,1,"2018-09-14 16:03:49",10
2901,16931,16932,1,1,"2018-09-14 18:08:20",8
2902,16938,16937,1,1,"2018-09-14 19:29:51",8
2903,16892,16944,1,1,"2018-09-14 20:26:44",8
2904,16948,16947,1,1,"2018-09-14 21:09:43",8
2905,16951,16950,1,1,"2018-09-14 21:19:01",8
2906,16952,16953,1,1,"2018-09-14 21:29:19",8
2907,16967,16966,1,1,"2018-09-15 15:28:56",10
2908,16865,16968,1,1,"2018-09-15 17:19:16",10
2909,16979,16980,1,1,"2018-09-15 17:56:18",10
2910,16938,16981,1,1,"2018-09-15 19:27:53",8
2911,16948,16983,1,1,"2018-09-15 20:23:47",8
2912,16985,16912,1,1,"2018-09-15 20:24:36",8
2913,16913,16984,1,1,"2018-09-15 20:24:36",8
2914,16913,16985,1,1,"2018-09-15 20:24:36",8
2915,16999,16998,1,1,"2018-09-15 21:31:02",8
2916,17001,17002,1,1,"2018-09-15 21:58:25",8
2917,17010,17009,1,1,"2018-09-17 15:31:32",10
2918,17025,17026,1,1,"2018-09-17 17:55:41",10
2919,16967,17032,1,1,"2018-09-17 19:59:51",8
2920,17035,17036,1,1,"2018-09-17 21:29:20",8
2921,17048,17047,1,1,"2018-09-18 15:56:23",10
2922,17051,17050,1,1,"2018-09-18 17:00:43",10
2923,17057,17056,1,1,"2018-09-18 17:47:31",10
2924,17059,17060,1,1,"2018-09-18 17:57:51",10
2925,17069,17068,1,1,"2018-09-18 19:00:19",8
2926,17076,17075,1,1,"2018-09-18 21:21:46",8
2927,17079,17078,1,1,"2018-09-18 21:28:09",8
2928,17080,17081,1,1,"2018-09-18 21:29:22",8
2929,17094,17093,1,1,"2018-09-19 15:21:51",10
2930,16901,17096,1,1,"2018-09-19 15:27:35",10
2931,17069,17098,1,1,"2018-09-19 16:52:04",10
2932,17107,17108,1,1,"2018-09-19 17:55:02",10
2933,17048,17120,1,1,"2018-09-19 20:37:20",8
2934,17128,17127,1,1,"2018-09-19 21:14:15",8
2935,17131,17132,1,1,"2018-09-19 21:35:54",8
2936,17145,17144,1,1,"2018-09-20 15:32:17",10
2937,17148,17147,1,1,"2018-09-20 15:34:00",10
2938,17155,17156,1,1,"2018-09-20 17:59:07",10
2939,17166,17165,1,1,"2018-09-20 21:17:33",8
2940,17169,17170,1,1,"2018-09-20 21:32:56",8
2941,17180,17050,1,1,"2018-09-21 12:52:19",10
2942,17051,17179,1,1,"2018-09-21 12:52:19",10
2943,17051,17180,1,1,"2018-09-21 12:52:19",10
2944,17182,17009,1,1,"2018-09-21 12:53:49",10
2945,17010,17181,1,1,"2018-09-21 12:53:49",10
2946,17010,17182,1,1,"2018-09-21 12:53:49",10
2947,17184,17183,1,1,"2018-09-21 15:06:26",10
2948,17208,17209,1,1,"2018-09-21 18:12:02",10
2949,17145,17224,1,1,"2018-09-21 20:36:34",8
2950,17235,17234,1,1,"2018-09-21 21:18:33",8
2951,17237,17238,1,1,"2018-09-21 21:45:41",8
2952,17252,17253,1,1,"2018-09-22 17:53:06",10
2953,17184,17260,1,1,"2018-09-22 19:42:21",8
2954,17267,17266,1,1,"2018-09-22 21:13:05",8
2955,17269,17268,1,1,"2018-09-22 21:28:50",8
2956,17270,17271,1,1,"2018-09-22 21:29:40",8
2957,17285,17284,1,1,"2018-09-24 17:11:22",10
2958,17287,17288,1,1,"2018-09-24 17:57:24",10
2959,17306,17307,1,1,"2018-09-24 21:29:06",8
2960,17328,17327,1,1,"2018-09-25 17:31:31",10
2961,17330,17331,1,1,"2018-09-25 17:56:31",10
2962,17342,17341,1,1,"2018-09-25 21:14:42",8
2963,17343,17344,1,1,"2018-09-25 21:29:27",8
2964,17353,17284,1,1,"2018-09-26 17:10:29",10
2965,17285,17352,1,1,"2018-09-26 17:10:29",10
2966,17285,17353,1,1,"2018-09-26 17:10:29",10
2967,17355,17356,1,1,"2018-09-26 17:56:44",10
2968,17366,17365,1,1,"2018-09-26 21:14:56",8
2969,17371,17372,1,1,"2018-09-26 21:29:45",8
2970,17385,17384,1,1,"2018-09-27 17:03:06",10
2971,17390,17389,1,1,"2018-09-27 17:22:49",10
2972,17393,17394,1,1,"2018-09-27 18:04:47",10
2973,17412,17411,1,1,"2018-09-27 21:17:41",8
2974,17413,17414,1,1,"2018-09-27 21:29:24",8
2975,17431,17430,1,1,"2018-09-28 17:09:41",10
2976,17435,17434,1,1,"2018-09-28 17:27:36",10
2977,17440,17441,1,1,"2018-09-28 18:02:18",10
2978,17453,17452,1,1,"2018-09-28 21:13:24",8
2979,17455,17456,1,1,"2018-09-28 21:30:12",8
2980,17475,17474,1,1,"2018-09-29 17:38:14",10
2981,17477,17478,1,1,"2018-09-29 17:56:52",10
2982,17390,17492,1,1,"2018-09-29 19:39:39",8
2983,17500,17499,1,1,"2018-09-29 21:15:35",8
2984,17502,17501,1,1,"2018-09-29 21:26:13",8
2985,17504,17503,1,1,"2018-09-29 21:29:24",8
2986,17505,17506,1,1,"2018-09-29 21:34:10",8
2987,17514,17513,1,1,"2018-10-01 13:47:27",14
2988,17528,17529,1,1,"2018-10-01 18:51:35",14
2989,17547,17548,1,1,"2018-10-01 21:32:38",8
2990,17385,17553,1,1,"2018-10-02 12:29:49",14
2991,17563,17562,1,1,"2018-10-02 17:54:10",14
2992,17565,17564,1,1,"2018-10-02 17:55:24",14
2993,17569,17570,1,1,"2018-10-02 18:17:12",14
2994,17514,17576,1,1,"2018-10-02 18:52:23",8
2995,17595,17594,1,1,"2018-10-02 21:16:37",8
2996,17600,17599,1,1,"2018-10-02 21:19:43",8
2997,17603,17604,1,1,"2018-10-02 21:35:44",8
2998,17620,17619,1,1,"2018-10-03 17:59:50",14
2999,17622,17623,1,1,"2018-10-03 18:15:02",14
3000,17595,17632,1,1,"2018-10-03 20:16:00",8
3001,17563,17633,1,1,"2018-10-03 20:17:25",8
3002,17636,17635,1,1,"2018-10-03 20:20:57",8
3003,17639,17640,1,1,"2018-10-03 21:54:27",8
3004,17565,17646,1,1,"2018-10-04 14:37:51",8
3005,17620,17665,1,1,"2018-10-04 20:34:44",8
3006,17668,17667,1,1,"2018-10-04 21:15:25",8
3007,17675,17676,1,1,"2018-10-04 21:37:55",8
3008,17695,17694,1,1,"2018-10-05 16:35:22",8
3009,17720,17719,1,1,"2018-10-05 21:16:55",8
3010,17726,17727,1,1,"2018-10-05 21:42:09",8
3011,17743,17742,1,1,"2018-10-06 18:15:31",8
3012,17695,17751,1,1,"2018-10-06 20:23:09",8
3013,17755,17754,1,1,"2018-10-06 21:14:55",8
3014,17757,17756,1,1,"2018-10-06 21:34:03",8
3015,17758,17759,1,1,"2018-10-06 21:37:00",8
3016,17764,17763,1,1,"2018-10-09 16:11:59",10
3017,17767,17766,1,1,"2018-10-09 17:59:57",10
3018,17768,17769,1,1,"2018-10-09 18:00:31",10
3019,17772,17771,1,1,"2018-10-09 21:10:35",8
3020,17773,17774,1,1,"2018-10-09 21:25:16",8
3021,17797,17798,1,1,"2018-10-10 18:03:20",10
3022,17743,17802,1,1,"2018-10-10 19:11:29",8
3023,17767,17803,1,1,"2018-10-10 19:12:27",8
3024,17806,17807,1,1,"2018-10-10 21:29:50",8
3025,17813,17812,1,1,"2018-10-11 11:40:52",10
3026,17822,17821,1,1,"2018-10-11 15:56:37",10
3027,17764,17823,1,1,"2018-10-11 16:55:51",10
3028,17829,17830,1,1,"2018-10-11 17:57:34",10
3029,17847,17846,1,1,"2018-10-11 21:14:30",8
3030,17852,17853,1,1,"2018-10-11 21:29:53",8
3031,17772,17869,1,1,"2018-10-12 15:24:13",10
3032,17884,17885,1,1,"2018-10-12 18:41:28",10
3033,17898,17897,1,1,"2018-10-12 21:09:50",8
3034,17901,17902,1,1,"2018-10-12 21:30:15",8
3035,17904,17903,1,1,"2018-10-13 10:43:25",10
3036,17908,17821,1,1,"2018-10-13 12:46:46",10
3037,17822,17907,1,1,"2018-10-13 12:46:46",10
3038,17822,17908,1,1,"2018-10-13 12:46:46",10
3039,17929,17928,1,1,"2018-10-13 15:45:35",10
3040,17940,17941,1,1,"2018-10-13 18:00:10",10
3041,17956,17955,1,1,"2018-10-13 21:16:39",8
3042,17958,17957,1,1,"2018-10-13 21:24:10",8
3043,17960,17959,1,1,"2018-10-13 21:27:42",8
3044,17962,17963,1,1,"2018-10-13 21:33:44",8
3045,17974,17973,1,1,"2018-10-15 16:03:49",10
3046,17978,17928,1,1,"2018-10-15 17:43:28",10
3047,17929,17977,1,1,"2018-10-15 17:43:28",10
3048,17929,17978,1,1,"2018-10-15 17:43:28",10
3049,17981,17982,1,1,"2018-10-15 17:54:48",10
3050,17989,17988,1,1,"2018-10-15 19:48:09",8
3051,18001,18002,1,1,"2018-10-15 21:50:11",8
3052,18013,18014,1,1,"2018-10-16 17:58:43",10
3053,18024,17973,1,1,"2018-10-16 20:59:48",8
3054,17974,18023,1,1,"2018-10-16 20:59:48",8
3055,17974,18024,1,1,"2018-10-16 20:59:48",8
3056,18027,18026,1,1,"2018-10-16 21:30:45",8
3057,18029,18030,1,1,"2018-10-16 21:37:53",8
