"id";"empresa_id";"usuario_apertura_id";"fecha_apertura";"importe_apertura";"apertura_sugerido";"comentario_apertura";"is_pintar_apertura";"usuario_cierre_id";"fecha_cierre";"importe_cierre";"cierre_sugerido";"visa";"is_pintar_visa";"traslado";"deposito";"is_pintar_deposito";"comentario_cierre";"is_pintar_cierre";"estado";"usuario_creacion";"fecha_creacion"
345;3;8;"2018-04-11 18:17:10";260.0;260.0;"";0;8;"2018-04-11 21:37:31";260.0;260.0;0.0;0;212.0;40.0;0;"";0;1;8;"2018-04-11 18:17:10"
346;5;18;"2018-04-12 11:11:33";152.0;152.0;"";0;18;"2018-04-12 14:05:04";152.0;152.0;0.0;0;37.5;0.0;0;"";0;1;18;"2018-04-12 11:11:33"
347;3;10;"2018-04-12 11:30:30";260.0;260.0;"";0;10;"2018-04-12 14:00:24";260.0;260.0;0.0;0;24.0;30.0;0;"";0;1;10;"2018-04-12 11:30:30"
348;3;14;"2018-04-12 14:27:50";260.0;260.0;"";0;14;"2018-04-12 18:09:03";260.0;260.0;15.0;0;111.5;0.0;0;"";0;1;14;"2018-04-12 14:27:50"
349;5;18;"2018-04-12 16:40:02";152.0;152.0;"";0;18;"2018-04-12 21:06:14";152.0;152.0;18.5;0;83.0;50.0;0;"";0;1;18;"2018-04-12 16:40:02"
350;3;8;"2018-04-12 18:19:14";260.0;260.0;"";0;8;"2018-04-12 21:39:41";260.0;260.0;27.0;0;136.0;0.0;0;"UN VISA SE PASO COMO EFECTIVO ";0;1;8;"2018-04-12 18:19:14"
351;3;10;"2018-04-13 10:20:35";260.0;260.0;"";0;10;"2018-04-13 14:01:04";260.0;260.0;40.0;0;63.0;0.0;0;"";0;1;10;"2018-04-13 10:20:35"
352;5;11;"2018-04-13 10:29:04";152.0;152.0;"";0;11;"2018-04-13 13:59:04";152.0;152.0;35.0;0;27.5;0.0;0;"";0;1;11;"2018-04-13 10:29:04"
353;3;14;"2018-04-13 14:22:52";260.0;260.0;"";0;14;"2018-04-13 18:00:32";260.0;260.0;60.0;0;73.0;0.0;0;"";0;1;14;"2018-04-13 14:22:52"
354;5;18;"2018-04-13 17:04:11";152.0;152.0;"";0;18;"2018-04-13 20:47:09";152.0;152.0;20.0;0;119.0;50.0;0;"";0;1;18;"2018-04-13 17:04:11"
355;3;8;"2018-04-13 18:03:27";260.0;260.0;"";0;8;"2018-04-13 21:29:18";260.0;260.0;0.0;0;167.0;0.0;0;"";0;1;8;"2018-04-13 18:03:27"
356;3;10;"2018-04-14 10:24:18";260.0;260.0;"";0;10;"2018-04-14 13:59:58";260.0;260.0;50.0;0;50.0;0.0;0;"";0;1;10;"2018-04-14 10:24:18"
357;5;18;"2018-04-14 11:04:35";152.0;152.0;"";0;18;"2018-04-14 14:01:41";152.0;152.0;0.0;0;125.0;0.0;0;"";0;1;18;"2018-04-14 11:04:35"
358;3;14;"2018-04-14 14:12:41";260.0;260.0;"";0;14;"2018-04-14 17:52:25";260.0;260.0;0.0;0;173.5;0.0;0;"";0;1;14;"2018-04-14 14:12:41"
359;5;11;"2018-04-14 16:46:35";152.0;152.0;"";0;11;"2018-04-14 20:19:21";152.0;152.0;0.0;0;90.0;0.0;0;"";0;1;11;"2018-04-14 16:46:35"
360;3;8;"2018-04-14 17:54:52";260.0;260.0;"";0;8;"2018-04-14 21:37:14";260.0;260.0;69.0;0;77.5;0.0;0;"";0;1;8;"2018-04-14 17:54:52"
361;3;10;"2018-04-16 10:16:36";260.0;260.0;"";0;10;"2018-04-16 14:01:51";260.0;260.0;17.0;0;70.0;20.0;0;"";0;1;10;"2018-04-16 10:16:36"
362;5;18;"2018-04-16 11:43:44";152.0;152.0;"";0;18;"2018-04-16 14:03:29";152.0;152.0;0.0;0;65.0;0.0;0;"";0;1;18;"2018-04-16 11:43:44"
363;3;8;"2018-04-16 14:13:19";260.0;260.0;"";0;8;"2018-04-16 17:32:51";260.0;260.0;0.0;0;78.5;0.0;0;"";0;1;8;"2018-04-16 14:13:19"
364;5;11;"2018-04-16 16:42:13";152.0;152.0;"";0;11;"2018-04-16 20:35:31";152.0;152.0;0.0;0;94.5;0.0;0;"";0;1;11;"2018-04-16 16:42:13"
365;3;19;"2018-04-16 17:36:01";260.0;260.0;"";0;19;"2018-04-16 21:31:35";260.0;260.0;0.0;0;273.0;0.0;0;"";0;1;19;"2018-04-16 17:36:01"
366;3;10;"2018-04-17 10:16:35";260.0;260.0;"";0;10;"2018-04-17 14:00:07";260.0;260.0;0.0;0;46.0;0.0;0;"";0;1;10;"2018-04-17 10:16:35"
367;3;8;"2018-04-17 14:04:46";260.0;260.0;"";0;8;"2018-04-17 18:54:40";260.0;260.0;20.0;0;185.5;0.0;0;"";0;1;8;"2018-04-17 14:04:46"
368;5;11;"2018-04-17 17:04:24";152.0;152.0;"";0;11;"2018-04-17 20:33:12";152.0;152.0;8.0;0;175.0;0.0;0;"";0;1;11;"2018-04-17 17:04:24"
369;3;19;"2018-04-17 19:00:57";260.0;260.0;"";0;19;"2018-04-17 21:39:18";260.0;260.0;0.0;0;135.0;0.0;0;"";0;1;19;"2018-04-17 19:00:57"
370;3;10;"2018-04-18 10:20:09";260.0;260.0;"";0;10;"2018-04-18 14:00:10";260.0;260.0;0.0;0;109.0;0.0;0;"";0;1;10;"2018-04-18 10:20:09"
371;5;18;"2018-04-18 11:03:32";152.0;152.0;"";0;18;"2018-04-18 14:05:44";152.0;152.0;30.0;0;16.0;0.0;0;"";0;1;18;"2018-04-18 11:03:32"
372;3;8;"2018-04-18 14:05:06";260.0;260.0;"";0;8;"2018-04-18 17:37:48";260.0;260.0;10.0;0;209.5;30.0;0;"";0;1;8;"2018-04-18 14:05:06"
373;5;11;"2018-04-18 16:48:14";152.0;152.0;"";0;11;"2018-04-18 20:21:49";152.0;152.0;11.0;0;99.0;0.0;0;"";0;1;11;"2018-04-18 16:48:14"
